opponent,game_date,stint_num,uww_lineup,opp_lineup,start_event_order,end_event_order,end_uww_score,end_opp_score,start_prev_uww_score,start_prev_opp_score,stint_seconds,n_events,uww_margin_change,stint_minutes
UW-Stevens Point Pointers,2026-02-18,35,"Collin Madson, Isaac Verges, Jake Quast, Luke Bara, Richie Warren","Drew Daoust, Josiah Butler, Logan Baumgartner, Max Raimer, Seth Miron",275,276,37.0,41.0,37.0,41.0,0.0,2,0.0,0.0
UW-Stevens Point Pointers,2026-02-18,36,"Collin Madson, Isaiah Robinson, Jake Quast, Luke Bara, Richie Warren","Drew Daoust, Josiah Butler, Logan Baumgartner, Max Raimer, Seth Miron",277,283,37.0,41.0,37.0,41.0,40.0,7,0.0,0.67
UW-Stevens Point Pointers,2026-02-18,37,"Collin Madson, Isaiah Robinson, Jake Quast, Luke Bara, Richie Warren","Josiah Butler, Logan Baumgartner, Max Raimer, Seth Miron, Shane Tarjan",284,285,37.0,41.0,37.0,41.0,0.0,2,0.0,0.0
UW-Stevens Point Pointers,2026-02-18,38,"Collin Madson, Isaiah Robinson, Jake Quast, Luke Bara, Tyshawn Teague-Johnson","Josiah Butler, Logan Baumgartner, Max Raimer, Seth Miron, Shane Tarjan",286,299,39.0,44.0,37.0,41.0,58.0,14,-1.0,0.97
UW-Stevens Point Pointers,2026-02-18,39,"Collin Madson, Isaiah Robinson, Jake Quast, Luke Bara, Tyshawn Teague-Johnson","Carter Combs, Grant Manz, Josiah Butler, Logan Baumgartner, Shane Tarjan",300,300,39.0,44.0,39.0,44.0,0.0,1,0.0,0.0
UW-Stevens Point Pointers,2026-02-18,40,"Collin Madson, Isaiah Robinson, Jake Quast, Kelton McEwen, Tyshawn Teague-Johnson","Carter Combs, Grant Manz, Josiah Butler, Logan Baumgartner, Shane Tarjan",301,312,39.0,44.0,39.0,44.0,30.0,12,0.0,0.5
UW-Stevens Point Pointers,2026-02-18,41,"Collin Madson, Isaiah Robinson, Jake Quast, Kelton McEwen, Tyshawn Teague-Johnson","Carter Combs, Grant Manz, Josiah Butler, Seth Miron, Shane Tarjan",313,323,44.0,44.0,39.0,44.0,48.0,11,5.0,0.8
UW-Stevens Point Pointers,2026-02-18,42,"Collin Madson, Isaiah Robinson, Jake Quast, Kelton McEwen, Tyshawn Teague-Johnson","Carter Combs, Grant Manz, Josiah Butler, Max Raimer, Seth Miron",324,331,44.0,44.0,44.0,44.0,22.0,8,0.0,0.37
UW-Stevens Point Pointers,2026-02-18,43,"Collin Madson, Isaiah Robinson, Jake Quast, Kelton McEwen, Tyshawn Teague-Johnson","Carter Combs, Josiah Butler, Logan Baumgartner, Max Raimer, Seth Miron",332,360,57.0,48.0,44.0,44.0,235.0,29,9.0,3.92
UW-Stevens Point Pointers,2026-02-18,44,"Collin Madson, Isaac Verges, Jake Quast, Luke Bara, Tyshawn Teague-Johnson","Carter Combs, Josiah Butler, Logan Baumgartner, Max Raimer, Seth Miron",361,383,63.0,55.0,57.0,48.0,143.0,23,-1.0,2.38
UW-Stevens Point Pointers,2026-02-18,45,"Collin Madson, Isaiah Robinson, Jake Quast, Luke Bara, Tyshawn Teague-Johnson","Carter Combs, Josiah Butler, Logan Baumgartner, Max Raimer, Seth Miron",384,398,68.0,57.0,63.0,55.0,92.0,15,3.0,1.53
UW-Stevens Point Pointers,2026-02-18,46,"Collin Madson, Isaiah Robinson, Jake Quast, Luke Bara, Tyshawn Teague-Johnson","Carter Combs, Drew Daoust, Josiah Butler, Logan Baumgartner, Seth Miron",399,405,68.0,59.0,68.0,57.0,18.0,7,-2.0,0.3
UW-Stevens Point Pointers,2026-02-18,47,"Collin Madson, Isaiah Robinson, Jake Quast, Luke Bara, Tyshawn Teague-Johnson","Carter Combs, Josiah Butler, Max Raimer, Seth Miron, Shane Tarjan",406,409,70.0,59.0,68.0,59.0,29.0,4,2.0,0.48
UW-Stevens Point Pointers,2026-02-18,48,"Collin Madson, Isaiah Robinson, Jake Quast, Luke Bara, Tyshawn Teague-Johnson","Carter Combs, Josiah Butler, Logan Baumgartner, Max Raimer, Seth Miron",410,420,73.0,63.0,70.0,59.0,58.0,11,-1.0,0.97
UW-Stevens Point Pointers,2026-02-18,49,"Collin Madson, Isaiah Robinson, Jake Quast, Luke Bara, Tyshawn Teague-Johnson","Carter Combs, Josiah Butler, Max Raimer, Seth Miron, Shane Tarjan",421,425,73.0,63.0,73.0,63.0,6.0,5,0.0,0.1
UW-Stevens Point Pointers,2026-02-18,50,"Collin Madson, Isaiah Robinson, Jake Quast, Luke Bara, Tyshawn Teague-Johnson","Carter Combs, Josiah Butler, Logan Baumgartner, Max Raimer, Seth Miron",426,435,75.0,66.0,73.0,63.0,17.0,10,-1.0,0.28
UW-Stevens Point Pointers,2026-02-18,51,"Collin Madson, Isaiah Robinson, Jake Quast, Luke Bara, Tyshawn Teague-Johnson","Carter Combs, Josiah Butler, Max Raimer, Seth Miron, Shane Tarjan",436,441,77.0,66.0,75.0,66.0,6.0,6,2.0,0.1
UW-Stevens Point Pointers,2026-02-18,52,"Collin Madson, Isaiah Robinson, Jake Quast, Luke Bara, Tyshawn Teague-Johnson","Carter Combs, Josiah Butler, Logan Baumgartner, Max Raimer, Seth Miron",442,446,77.0,68.0,77.0,66.0,10.0,5,-2.0,0.17
UW-Stevens Point Pointers,2026-02-18,53,"Collin Madson, Isaiah Robinson, Jake Quast, Luke Bara, Tyshawn Teague-Johnson","Carter Combs, Josiah Butler, Max Raimer, Seth Miron, Shane Tarjan",447,448,77.0,68.0,77.0,68.0,4.0,2,0.0,0.07
UW-Stevens Point Pointers,2026-02-18,54,"Collin Madson, Jake Quast, Kelton McEwen, Luke Bara, Tyshawn Teague-Johnson","Carter Combs, Josiah Butler, Max Raimer, Seth Miron, Shane Tarjan",449,455,78.0,68.0,77.0,68.0,0.0,7,1.0,0.0
UW-Stevens Point Pointers,2026-02-18,55,"Collin Madson, Jake Quast, Kelton McEwen, Luke Bara, Tyshawn Teague-Johnson","Carter Combs, Drew Daoust, Logan Baumgartner, Max Raimer, Seth Miron",456,456,78.0,68.0,78.0,68.0,0.0,1,0.0,0.0
UW-Stevens Point Pointers,2026-02-18,56,"Collin Madson, Isaac Verges, Jake Quast, Kelton McEwen, Luke Bara","Carter Combs, Drew Daoust, Logan Baumgartner, Max Raimer, Seth Miron",457,465,80.0,70.0,78.0,68.0,16.0,9,0.0,0.27
UW-Stout Blue Devils,2026-01-17,1,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Collin Vick, Domanyck Schwarzenberger, Mason Stoik, Nolan Stauffacher, Wesley Mboga",1,33,7.0,2.0,0.0,0.0,189.0,33,5.0,3.15
UW-Stout Blue Devils,2026-01-17,2,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","AJ Uttech, Aidan Shore, Collin Vick, Domanyck Schwarzenberger, Wesley Mboga",34,45,7.0,4.0,7.0,2.0,46.0,12,-2.0,0.77
UW-Stout Blue Devils,2026-01-17,3,"Brock Marino, Collin Madson, Joey Berezowitz, Luke Bara, Richie Warren","AJ Uttech, Aidan Shore, Collin Vick, Domanyck Schwarzenberger, Wesley Mboga",46,47,7.0,4.0,7.0,4.0,0.0,2,0.0,0.0
UW-Stout Blue Devils,2026-01-17,4,"Brock Marino, Collin Madson, Joey Berezowitz, Luke Bara, Richie Warren","AJ Uttech, Aidan Shore, Collin Vick, Domanyck Schwarzenberger, Gavin Johnson",48,70,10.0,4.0,7.0,4.0,93.0,23,3.0,1.55
UW-Stout Blue Devils,2026-01-17,5,"Brock Marino, Collin Madson, Joey Berezowitz, Luke Bara, Richie Warren","AJ Uttech, Aidan Shore, Collin Vick, Gavin Johnson, Wesley Mboga",71,93,12.0,6.0,10.0,4.0,155.0,23,0.0,2.58
UW-Stout Blue Devils,2026-01-17,6,"Brock Marino, Collin Madson, Darius Chestnut, Jake Quast, Joey Berezowitz","AJ Uttech, Aidan Shore, Collin Vick, Gavin Johnson, Wesley Mboga",94,95,12.0,6.0,12.0,6.0,0.0,2,0.0,0.0
UW-Stout Blue Devils,2026-01-17,7,"Brock Marino, Collin Madson, Darius Chestnut, Jake Quast, Joey Berezowitz","AJ Uttech, Collin Vick, Domanyck Schwarzenberger, Mason Stoik, Wesley Mboga",96,105,12.0,8.0,12.0,6.0,90.0,10,-2.0,1.5
UW-Stout Blue Devils,2026-01-17,8,"Collin Madson, Darius Chestnut, Isaac Verges, JR Lukenbill, Jake Quast","AJ Uttech, Collin Vick, Domanyck Schwarzenberger, Mason Stoik, Wesley Mboga",106,121,20.0,11.0,12.0,8.0,88.0,16,5.0,1.47
UW-Stout Blue Devils,2026-01-17,9,"Brock Marino, Collin Madson, Darius Chestnut, Isaac Verges, JR Lukenbill","AJ Uttech, Collin Vick, Domanyck Schwarzenberger, Mason Stoik, Wesley Mboga",122,123,20.0,11.0,20.0,11.0,0.0,2,0.0,0.0
UW-Stout Blue Devils,2026-01-17,10,"Brock Marino, Collin Madson, Darius Chestnut, Isaac Verges, JR Lukenbill","Aidan Shore, Collin Vick, Domanyck Schwarzenberger, Mason Stoik, Wesley Mboga",124,129,20.0,14.0,20.0,11.0,28.0,6,-3.0,0.47
UW-Stout Blue Devils,2026-01-17,11,"Brock Marino, Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara","Aidan Shore, Collin Vick, Domanyck Schwarzenberger, Mason Stoik, Wesley Mboga",130,131,20.0,14.0,20.0,14.0,0.0,2,0.0,0.0
UW-Stout Blue Devils,2026-01-17,12,"Brock Marino, Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara","Aidan Shore, Carson Leuzinger, Domanyck Schwarzenberger, Mason Stoik, Wesley Mboga",132,140,20.0,14.0,20.0,14.0,28.0,9,0.0,0.47
UW-Stout Blue Devils,2026-01-17,13,"Brock Marino, Isaac Verges, JR Lukenbill, Jake Quast, Luke Bara","Aidan Shore, Carson Leuzinger, Domanyck Schwarzenberger, Mason Stoik, Wesley Mboga",141,148,20.0,14.0,20.0,14.0,42.0,8,0.0,0.7
UW-Stout Blue Devils,2026-01-17,14,"Brock Marino, Isaac Verges, JR Lukenbill, Jake Quast, Luke Bara","AJ Uttech, Aidan Shore, Carson Leuzinger, Mason Stoik, Wesley Mboga",149,160,22.0,14.0,20.0,14.0,47.0,12,2.0,0.78
UW-Stout Blue Devils,2026-01-17,15,"Brock Marino, Isaac Verges, JR Lukenbill, Jake Quast, Luke Bara","AJ Uttech, Aidan Shore, Collin Vick, Gavin Johnson, Wesley Mboga",161,161,22.0,14.0,22.0,14.0,0.0,1,0.0,0.0
UW-Stout Blue Devils,2026-01-17,16,"Brock Marino, Isaac Verges, Jake Quast, Luke Bara, Richie Warren","AJ Uttech, Aidan Shore, Collin Vick, Gavin Johnson, Wesley Mboga",162,168,22.0,17.0,22.0,14.0,56.0,7,-3.0,0.93
UW-Stout Blue Devils,2026-01-17,17,"Brock Marino, Isaac Verges, Jake Quast, Luke Bara, Richie Warren","AJ Uttech, Collin Vick, Gavin Johnson, Nolan Stauffacher, Wesley Mboga",169,183,26.0,19.0,22.0,17.0,69.0,15,2.0,1.15
UW-Stout Blue Devils,2026-01-17,18,"Brock Marino, Isaiah Robinson, Jake Quast, Luke Bara, Richie Warren","AJ Uttech, Collin Vick, Gavin Johnson, Nolan Stauffacher, Wesley Mboga",184,187,26.0,19.0,26.0,19.0,0.0,4,0.0,0.0
UW-Stout Blue Devils,2026-01-17,19,"Brock Marino, Isaiah Robinson, Jake Quast, Luke Bara, Richie Warren","AJ Uttech, Aidan Shore, Collin Vick, Domanyck Schwarzenberger, Gavin Johnson",188,206,28.0,20.0,26.0,19.0,96.0,19,1.0,1.6
UW-Stout Blue Devils,2026-01-17,20,"Brock Marino, Isaiah Robinson, Jake Quast, Luke Bara, Richie Warren","AJ Uttech, Aidan Shore, Collin Vick, Domanyck Schwarzenberger, Wesley Mboga",207,212,30.0,20.0,28.0,20.0,10.0,6,2.0,0.17
UW-Stout Blue Devils,2026-01-17,21,"Brock Marino, Isaiah Robinson, Jake Quast, Luke Bara, Richie Warren","AJ Uttech, Aidan Shore, Collin Vick, Domanyck Schwarzenberger, Gavin Johnson",213,235,34.0,27.0,30.0,20.0,153.0,23,-3.0,2.55
UW-Stout Blue Devils,2026-01-17,22,"Brock Marino, Collin Madson, Isaac Verges, Kelton McEwen, Luke Bara","AJ Uttech, Aidan Shore, Collin Vick, Domanyck Schwarzenberger, Gavin Johnson",236,236,34.0,27.0,34.0,27.0,0.0,1,0.0,0.0
UW-Stout Blue Devils,2026-01-17,23,"Brock Marino, Collin Madson, Isaac Verges, Kelton McEwen, Luke Bara","AJ Uttech, Aidan Shore, Collin Vick, Gavin Johnson, Mason Stoik",237,241,34.0,27.0,34.0,27.0,9.0,5,0.0,0.15
UW-Stout Blue Devils,2026-01-17,24,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Aidan Shore, Collin Vick, Domanyck Schwarzenberger, Mason Stoik, Wesley Mboga",244,267,38.0,32.0,34.0,27.0,136.0,24,-1.0,2.27
UW-Stout Blue Devils,2026-01-17,25,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Collin Vick, Domanyck Schwarzenberger, Mason Stoik, Nolan Stauffacher, Wesley Mboga",268,276,40.0,32.0,38.0,32.0,54.0,9,2.0,0.9
UW-Stout Blue Devils,2026-01-17,26,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","AJ Uttech, Collin Vick, Domanyck Schwarzenberger, Nolan Stauffacher, Wesley Mboga",277,294,44.0,32.0,40.0,32.0,106.0,18,4.0,1.77
UW-Stout Blue Devils,2026-01-17,27,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","AJ Uttech, Aidan Shore, Collin Vick, Domanyck Schwarzenberger, Wesley Mboga",295,302,46.0,34.0,44.0,32.0,41.0,8,0.0,0.68
UW-Stout Blue Devils,2026-01-17,28,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","AJ Uttech, Aidan Shore, Collin Vick, Domanyck Schwarzenberger, Gavin Johnson",303,316,46.0,34.0,46.0,34.0,69.0,14,0.0,1.15
UW-Stout Blue Devils,2026-01-17,29,"Brock Marino, Collin Madson, Isaac Verges, Kelton McEwen, Luke Bara","AJ Uttech, Aidan Shore, Collin Vick, Domanyck Schwarzenberger, Gavin Johnson",317,322,46.0,34.0,46.0,34.0,24.0,6,0.0,0.4
UW-Stout Blue Devils,2026-01-17,30,"Brock Marino, Collin Madson, Isaac Verges, Joey Berezowitz, Kelton McEwen","AJ Uttech, Aidan Shore, Collin Vick, Domanyck Schwarzenberger, Gavin Johnson",323,333,48.0,34.0,46.0,34.0,53.0,11,2.0,0.88
UW-Stout Blue Devils,2026-01-17,31,"Brock Marino, Collin Madson, Isaac Verges, Joey Berezowitz, Kelton McEwen","AJ Uttech, Collin Vick, Domanyck Schwarzenberger, Gavin Johnson, Wesley Mboga",334,340,50.0,34.0,48.0,34.0,46.0,7,2.0,0.77
UW-Stout Blue Devils,2026-01-17,32,"Brock Marino, Collin Madson, Isaac Verges, Joey Berezowitz, Kelton McEwen","AJ Uttech, Collin Vick, Domanyck Schwarzenberger, Nolan Stauffacher, Wesley Mboga",341,365,52.0,40.0,50.0,34.0,157.0,25,-4.0,2.62
UW-Stout Blue Devils,2026-01-17,33,"Collin Madson, Isaiah Robinson, Jake Quast, Joey Berezowitz, Kelton McEwen","AJ Uttech, Collin Vick, Domanyck Schwarzenberger, Nolan Stauffacher, Wesley Mboga",366,366,52.0,40.0,52.0,40.0,0.0,1,0.0,0.0
UW-Stout Blue Devils,2026-01-17,34,"Collin Madson, Isaiah Robinson, Jake Quast, Joey Berezowitz, Kelton McEwen","AJ Uttech, Collin Vick, Mason Stoik, Nolan Stauffacher, Wesley Mboga",367,374,52.0,42.0,52.0,40.0,30.0,8,-2.0,0.5
UW-Stout Blue Devils,2026-01-17,35,"Brock Marino, Isaiah Robinson, JR Lukenbill, Jake Quast, Kelton McEwen","AJ Uttech, Collin Vick, Mason Stoik, Nolan Stauffacher, Wesley Mboga",375,387,57.0,42.0,52.0,42.0,88.0,13,5.0,1.47
UW-Stout Blue Devils,2026-01-17,36,"Brock Marino, Isaiah Robinson, JR Lukenbill, Jake Quast, Kelton McEwen","AJ Uttech, Collin Vick, Domanyck Schwarzenberger, Nolan Stauffacher, Wesley Mboga",388,392,57.0,42.0,57.0,42.0,20.0,5,0.0,0.33
UW-Stout Blue Devils,2026-01-17,37,"Brock Marino, Isaiah Robinson, JR Lukenbill, Jake Quast, Kelton McEwen","AJ Uttech, Aidan Shore, Collin Vick, Domanyck Schwarzenberger, Wesley Mboga",393,412,62.0,45.0,57.0,42.0,108.0,20,2.0,1.8
UW-Stout Blue Devils,2026-01-17,38,"Brock Marino, Isaac Verges, JR Lukenbill, Jake Quast, Kelton McEwen","AJ Uttech, Aidan Shore, Collin Vick, Domanyck Schwarzenberger, Wesley Mboga",413,414,62.0,45.0,62.0,45.0,0.0,2,0.0,0.0
UW-Stout Blue Devils,2026-01-17,39,"Brock Marino, Isaac Verges, JR Lukenbill, Jake Quast, Kelton McEwen","AJ Uttech, Aidan Shore, Collin Vick, Jackson Wilhelmson, Wesley Mboga",415,421,62.0,46.0,62.0,45.0,20.0,7,-1.0,0.33
UW-Stout Blue Devils,2026-01-17,40,"Brock Marino, Isaac Verges, JR Lukenbill, Jake Quast, Kelton McEwen","AJ Uttech, Aidan Shore, Carson Leuzinger, Jackson Wilhelmson, Wesley Mboga",422,430,63.0,49.0,62.0,46.0,32.0,9,-2.0,0.53
UW-Stout Blue Devils,2026-01-17,41,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Kelton McEwen","AJ Uttech, Aidan Shore, Carson Leuzinger, Jackson Wilhelmson, Wesley Mboga",431,437,65.0,51.0,63.0,49.0,50.0,7,0.0,0.83
UW-Stout Blue Devils,2026-01-17,42,"Collin Madson, Isaac Verges, Jake Quast, Kelton McEwen, Richie Warren","AJ Uttech, Aidan Shore, Carson Leuzinger, Jackson Wilhelmson, Wesley Mboga",438,450,68.0,54.0,65.0,51.0,70.0,13,0.0,1.17
UW-Stout Blue Devils,2026-01-17,43,"Collin Madson, Isaac Verges, Jake Quast, Kelton McEwen, Richie Warren","AJ Uttech, Carson Hollman, Carson Leuzinger, Gavin Johnson, Jackson Wilhelmson",451,458,70.0,54.0,68.0,54.0,36.0,8,2.0,0.6
UW-Stout Blue Devils,2026-01-17,44,"Collin Madson, Isaac Verges, Jake Quast, Kelton McEwen, Richie Warren","Carson Hollman, Carson Leuzinger, Dominic Croci, Gavin Johnson, Jackson Wilhelmson",459,471,72.0,54.0,70.0,54.0,17.0,13,2.0,0.28
UW-Stout Blue Devils,2026-01-17,45,"Collin Madson, Matthew McKay, Mikey Wildes, Trent Grunewald, Zay Howard","Carson Hollman, Carson Leuzinger, Dominic Croci, Gavin Johnson, Jackson Wilhelmson",472,473,72.0,54.0,72.0,54.0,0.0,2,0.0,0.0
UW-Stout Blue Devils,2026-01-17,46,"Darius Chestnut, Matthew McKay, Mikey Wildes, Trent Grunewald, Zay Howard","Carson Hollman, Carson Leuzinger, Dominic Croci, Gavin Johnson, Jackson Wilhelmson",474,478,72.0,54.0,72.0,54.0,28.0,5,0.0,0.47
UW-Stout Blue Devils,2026-02-07,1,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Aidan Shore, Collin Vick, Domanyck Schwarzenberger, Mason Stoik, Wesley Mboga",1,26,3.0,6.0,0.0,0.0,142.0,26,-3.0,2.37
UW-Stout Blue Devils,2026-02-07,2,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Collin Vick, Domanyck Schwarzenberger, Mason Stoik, Nolan Stauffacher, Wesley Mboga",27,50,3.0,9.0,3.0,6.0,72.0,24,-3.0,1.2
UW-Stout Blue Devils,2026-02-07,3,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","AJ Uttech, Collin Vick, Domanyck Schwarzenberger, Gavin Johnson, Nolan Stauffacher",51,53,3.0,9.0,3.0,9.0,0.0,3,0.0,0.0
UW-Stout Blue Devils,2026-02-07,4,"Collin Madson, Isaac Verges, Jake Quast, Joey Berezowitz, Rashad Rogers","AJ Uttech, Collin Vick, Domanyck Schwarzenberger, Gavin Johnson, Nolan Stauffacher",54,70,6.0,12.0,3.0,9.0,63.0,17,0.0,1.05
UW-Stout Blue Devils,2026-02-07,5,"Darius Chestnut, Isaac Verges, Jake Quast, Joey Berezowitz, Rashad Rogers","AJ Uttech, Collin Vick, Domanyck Schwarzenberger, Gavin Johnson, Nolan Stauffacher",71,72,6.0,12.0,6.0,12.0,0.0,2,0.0,0.0
UW-Stout Blue Devils,2026-02-07,6,"Darius Chestnut, Isaac Verges, Jake Quast, Joey Berezowitz, Rashad Rogers","AJ Uttech, Aidan Shore, Collin Vick, Domanyck Schwarzenberger, Gavin Johnson",73,89,8.0,12.0,6.0,12.0,74.0,17,2.0,1.23
UW-Stout Blue Devils,2026-02-07,7,"Darius Chestnut, Isaac Verges, Jake Quast, Joey Berezowitz, Rashad Rogers","AJ Uttech, Aidan Shore, Collin Vick, Mason Stoik, Wesley Mboga",90,96,10.0,14.0,8.0,12.0,34.0,7,0.0,0.57
UW-Stout Blue Devils,2026-02-07,8,"Darius Chestnut, Isaac Verges, Jake Quast, Joey Berezowitz, Rashad Rogers","AJ Uttech, Collin Vick, Mason Stoik, Nolan Stauffacher, Wesley Mboga",97,107,10.0,15.0,10.0,14.0,41.0,11,-1.0,0.68
UW-Stout Blue Devils,2026-02-07,9,"Brock Marino, Darius Chestnut, Jake Quast, Joey Berezowitz, Kelton McEwen","AJ Uttech, Collin Vick, Mason Stoik, Nolan Stauffacher, Wesley Mboga",108,133,15.0,19.0,10.0,15.0,130.0,26,1.0,2.17
UW-Stout Blue Devils,2026-02-07,10,"Brock Marino, Darius Chestnut, Jake Quast, Joey Berezowitz, Kelton McEwen","Carson Leuzinger, Domanyck Schwarzenberger, Gavin Johnson, Mason Stoik, Nolan Stauffacher",134,135,15.0,19.0,15.0,19.0,0.0,2,0.0,0.0
UW-Stout Blue Devils,2026-02-07,11,"Brock Marino, Collin Madson, Darius Chestnut, Isaiah Robinson, Kelton McEwen","Carson Leuzinger, Domanyck Schwarzenberger, Gavin Johnson, Mason Stoik, Nolan Stauffacher",136,139,15.0,19.0,15.0,19.0,3.0,4,0.0,0.05
UW-Stout Blue Devils,2026-02-07,12,"Collin Madson, Darius Chestnut, Isaiah Robinson, Kelton McEwen, Richie Warren","Carson Leuzinger, Domanyck Schwarzenberger, Gavin Johnson, Mason Stoik, Nolan Stauffacher",140,161,19.0,23.0,15.0,19.0,103.0,22,0.0,1.72
UW-Stout Blue Devils,2026-02-07,13,"Collin Madson, Darius Chestnut, Isaiah Robinson, Kelton McEwen, Richie Warren","AJ Uttech, Aidan Shore, Collin Vick, Domanyck Schwarzenberger, Gavin Johnson",162,162,19.0,23.0,19.0,23.0,0.0,1,0.0,0.0
UW-Stout Blue Devils,2026-02-07,14,"Collin Madson, Isaiah Robinson, Jake Quast, Kelton McEwen, Richie Warren","AJ Uttech, Aidan Shore, Collin Vick, Domanyck Schwarzenberger, Gavin Johnson",163,179,26.0,30.0,19.0,23.0,134.0,17,0.0,2.23
UW-Stout Blue Devils,2026-02-07,15,"Collin Madson, Isaiah Robinson, Jake Quast, Kelton McEwen, Richie Warren","AJ Uttech, Aidan Shore, Collin Vick, Domanyck Schwarzenberger, Wesley Mboga",180,183,26.0,30.0,26.0,30.0,0.0,4,0.0,0.0
UW-Stout Blue Devils,2026-02-07,16,"Collin Madson, Isaac Verges, Kelton McEwen, Luke Bara, Richie Warren","AJ Uttech, Aidan Shore, Collin Vick, Domanyck Schwarzenberger, Wesley Mboga",184,199,29.0,35.0,26.0,30.0,113.0,16,-2.0,1.88
UW-Stout Blue Devils,2026-02-07,17,"Collin Madson, Isaac Verges, Kelton McEwen, Luke Bara, Richie Warren","AJ Uttech, Collin Vick, Domanyck Schwarzenberger, Nolan Stauffacher, Wesley Mboga",200,201,29.0,35.0,29.0,35.0,0.0,2,0.0,0.0
UW-Stout Blue Devils,2026-02-07,18,"Collin Madson, Isaac Verges, Joey Berezowitz, Luke Bara, Richie Warren","AJ Uttech, Collin Vick, Domanyck Schwarzenberger, Nolan Stauffacher, Wesley Mboga",202,222,37.0,39.0,29.0,35.0,169.0,21,4.0,2.82
UW-Stout Blue Devils,2026-02-07,19,"Collin Madson, Isaac Verges, Joey Berezowitz, Luke Bara, Richie Warren","Collin Vick, Domanyck Schwarzenberger, Gavin Johnson, Mason Stoik, Nolan Stauffacher",223,223,37.0,39.0,37.0,39.0,0.0,1,0.0,0.0
UW-Stout Blue Devils,2026-02-07,20,"Collin Madson, Isaac Verges, Joey Berezowitz, Luke Bara, Rashad Rogers","Collin Vick, Domanyck Schwarzenberger, Gavin Johnson, Mason Stoik, Nolan Stauffacher",224,237,41.0,41.0,37.0,39.0,79.0,14,2.0,1.32
UW-Stout Blue Devils,2026-02-07,21,"Collin Madson, Isaac Verges, Joey Berezowitz, Luke Bara, Rashad Rogers","AJ Uttech, Collin Vick, Domanyck Schwarzenberger, Mason Stoik, Nolan Stauffacher",238,244,42.0,41.0,41.0,41.0,17.0,7,1.0,0.28
UW-Stout Blue Devils,2026-02-07,22,"Collin Madson, Darius Chestnut, Isaac Verges, Jake Quast, Rashad Rogers","AJ Uttech, Collin Vick, Domanyck Schwarzenberger, Mason Stoik, Nolan Stauffacher",245,251,42.0,41.0,42.0,41.0,5.0,7,0.0,0.08
UW-Stout Blue Devils,2026-02-07,23,"Collin Madson, Darius Chestnut, Isaac Verges, Jake Quast, Rashad Rogers","AJ Uttech, Aidan Shore, Collin Vick, Domanyck Schwarzenberger, Wesley Mboga",252,252,42.0,41.0,42.0,41.0,0.0,1,0.0,0.0
UW-Stout Blue Devils,2026-02-07,24,"Collin Madson, Darius Chestnut, Isaac Verges, Jake Quast, Richie Warren","AJ Uttech, Aidan Shore, Collin Vick, Domanyck Schwarzenberger, Wesley Mboga",253,255,42.0,41.0,42.0,41.0,20.0,3,0.0,0.33
UW-Stout Blue Devils,2026-02-07,25,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Aidan Shore, Collin Vick, Domanyck Schwarzenberger, Mason Stoik, Wesley Mboga",258,285,53.0,43.0,42.0,41.0,227.0,28,9.0,3.78
UW-Stout Blue Devils,2026-02-07,26,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","AJ Uttech, Collin Vick, Domanyck Schwarzenberger, Gavin Johnson, Nolan Stauffacher",286,303,57.0,43.0,53.0,43.0,74.0,18,4.0,1.23
UW-Stout Blue Devils,2026-02-07,27,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","AJ Uttech, Collin Vick, Domanyck Schwarzenberger, Nolan Stauffacher, Wesley Mboga",304,315,61.0,47.0,57.0,43.0,126.0,12,0.0,2.1
UW-Stout Blue Devils,2026-02-07,28,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","AJ Uttech, Aidan Shore, Collin Vick, Domanyck Schwarzenberger, Wesley Mboga",316,322,61.0,49.0,61.0,47.0,20.0,7,-2.0,0.33
UW-Stout Blue Devils,2026-02-07,29,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Joey Berezowitz","AJ Uttech, Aidan Shore, Collin Vick, Domanyck Schwarzenberger, Wesley Mboga",323,335,61.0,52.0,61.0,49.0,82.0,13,-3.0,1.37
