side,scouted_opponent,offense_team,defense_team,opponent,game_date,game_code,period,time_remaining_seconds,player,result,points,points_source,matched_event,matched_by,play_title,play_call,play_series,play_situation,play_formation,play_set,play_actions,primary_action,play_location,finish_spot,featured_player,decode_quality,decode_note,synergy_play_type,synergy_string,on_court_lineup,personnel_grouping_type,game_situation,shot_clock_used,shot_clock_max,shot_clock_situation,defense_type,defense_press,defense_press_formation,defense_coverage,possession_side,defense_faced,defense_played,coverage_faced,coverage_played,press_faced,press_played,press_formation_faced,press_formation_played
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,St. Olaf Oles,St. Olaf Oles,2025-11-12,WSP@SOO,H1,419.0,Max Raimer,Make 3 Pts,3,play-by-play,True,synergy string,bs: m2m- show and get back,Ball Screen,Motion / no set,Half court,,,Ball Screen | Get,Ball Screen,,,,Partial,unrecognized: and     back,P&R Ball Handler,4 Josiah Butler > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 23 Max Raimer > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,"Cal Krohn, Carter Combs, Isaiah Moore, Josiah Butler, Max Raimer",4G-1W,,10.0,30,Organized offense (10-19 sec used),Man-to-Man,False,,Show,Offense,Man-to-Man,,Show,,False,,,
Opponent,UW-Stevens Point Pointers,St. Olaf Oles,UW-Stevens Point Pointers,St. Olaf Oles,2025-11-12,WSP@SOO,H1,405.0,Rex Lamb,Miss 3 Pts,0,play-by-play,True,synergy string,uwsp m2m d-show and switch,,,Half court,,,,,,,,No call,unrecognized: and,P&R Ball Handler,12 Cooper Carlson > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 10 Rex Lamb > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,"Cal Krohn, Carter Combs, Isaiah Moore, Josiah Butler, Max Raimer",4G-1W,,0.0,30,Early clock (0-9 sec used),Man-to-Man,False,,Switch | Show,Defense,,Man-to-Man,,Switch | Show,,False,,
Opponent,UW-Stevens Point Pointers,St. Olaf Oles,UW-Stevens Point Pointers,St. Olaf Oles,2025-11-12,WSP@SOO,H1,387.0,Cooper Carlson,Make 2 Pts,2,play-by-play,True,synergy string,uwsp m2m d,,,Half court,,,,,,,,No call,,Cut,12 Cooper Carlson > Cut > Basket > Make 2 Pts,"Cal Krohn, Carter Combs, Isaiah Moore, Josiah Butler, Max Raimer",4G-1W,,14.0,20,Organized offense (10-19 sec used),Man-to-Man,False,,,Defense,,Man-to-Man,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,St. Olaf Oles,St. Olaf Oles,2025-11-12,WSP@SOO,H1,360.0,Max Raimer,Miss 2 Pts,0,play-by-play,True,synergy string,chin-flair: m2m d- show and get back,Chin Flare,Chin,Half court,Chin,,Flare | Get,Flare,,,,Partial,unrecognized: and     back,P&R Ball Handler,4 Josiah Butler > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 23 Max Raimer > Spot-Up > Drives Left > Dribble Jumper > Short to < 17' > Miss 2 Pts,"Cal Krohn, Carter Combs, Isaiah Moore, Josiah Butler, Max Raimer",4G-1W,,0.0,30,Early clock (0-9 sec used),Man-to-Man,False,,Show,Offense,Man-to-Man,,Show,,False,,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,St. Olaf Oles,St. Olaf Oles,2025-11-12,WSP@SOO,H1,354.0,Max Raimer,Foul,2,play-by-play,True,player + clock,Max Raimer,,,Half court,,,,,,,Max Raimer,No call,"title is a player name, not a play",Cut,23 Max Raimer > Cut > Basket > Foul,"Cal Krohn, Carter Combs, Isaiah Moore, Josiah Butler, Max Raimer",4G-1W,,0.0,30,Early clock (0-9 sec used),,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,St. Olaf Oles,UW-Stevens Point Pointers,St. Olaf Oles,2025-11-12,WSP@SOO,H1,343.0,Liam Madigan,Make 2 Pts,2,play-by-play,True,synergy string,uwsp m2m d-((messed up dho switch)),DHO,Motion / no set,Half court,,,DHO,DHO,,,,Partial,unrecognized: ((messed up     )),No Play Type,31 Liam Madigan > No Play Type > To Basket > Make 2 Pts,"Carter Combs, Isaiah Moore, Josiah Butler, Logan Baumgartner, Seth Miron",5G,,0.0,30,Early clock (0-9 sec used),Man-to-Man,False,,Switch,Defense,,Man-to-Man,,Switch,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,St. Olaf Oles,St. Olaf Oles,2025-11-12,WSP@SOO,H1,326.0,Logan Baumgartner,Turnover,0,play-by-play,True,synergy string,swing-stagger-iso cut: m2m d,Stagger,Motion / no set,Half court,,,Swing | Stagger | ISO | Cut,Stagger,,,,Clean,,P&R Ball Handler,15 Logan Baumgartner > P&R Ball Handler > Left P&R > Baseline > Dribble Off Pick > Defense Commits > Turnover,"Carter Combs, Isaiah Moore, Josiah Butler, Logan Baumgartner, Seth Miron",5G,,0.0,30,Early clock (0-9 sec used),Man-to-Man,False,,,Offense,Man-to-Man,,,,False,,,
Opponent,UW-Stevens Point Pointers,St. Olaf Oles,UW-Stevens Point Pointers,St. Olaf Oles,2025-11-12,WSP@SOO,H1,,Cooper Carlson,Non Shooting Foul,,,False,,uwsp m2m d,,,Half court,,,,,,,,No call,,Non Possession,12 Cooper Carlson > Non Possession > Non Shooting Foul,,,,,,,Man-to-Man,False,,,Defense,,Man-to-Man,,,,False,,
Opponent,UW-Stevens Point Pointers,St. Olaf Oles,UW-Stevens Point Pointers,St. Olaf Oles,2025-11-12,WSP@SOO,H1,312.0,AJ Uhl,Make 2 Pts,2,play-by-play,True,synergy string,uwsp m2m d-show and get back,Get,Motion / no set,Half court,,,Get,Get,,,,Partial,unrecognized: and     back,Post-Up,5 AJ Uhl > Post-Up > Right Block > Left Shoulder > No Dribble Move > To Basket > Make 2 Pts,"Carter Combs, Isaiah Moore, Josiah Butler, Logan Baumgartner, Seth Miron",5G,,0.0,30,Early clock (0-9 sec used),Man-to-Man,False,,Show,Defense,,Man-to-Man,,Show,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,St. Olaf Oles,St. Olaf Oles,2025-11-12,WSP@SOO,H1,290.0,Josiah Butler,1 Pts,2,play-by-play,True,synergy string,chin: m2m d,Chin,Chin,Half court,Chin,,,,,,,Clean,,Spot-Up,4 Josiah Butler > Spot-Up > Drives Left > To Basket > Make 2 Pts Foul > 1 Pts,"Carter Combs, Isaiah Moore, Josiah Butler, Logan Baumgartner, Seth Miron",5G,,0.0,30,Early clock (0-9 sec used),Man-to-Man,False,,,Offense,Man-to-Man,,,,False,,,
Opponent,UW-Stevens Point Pointers,St. Olaf Oles,UW-Stevens Point Pointers,St. Olaf Oles,2025-11-12,WSP@SOO,H1,271.0,Liam Madigan,Miss 2 Pts,0,play-by-play,True,synergy string,uwsp m2m press-over/jam (12),,,Half court,,,,,,,,No call,unrecognized: over/ (12),P&R Ball Handler,31 Liam Madigan > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Short to < 17' > Miss 2 Pts,"Cal Krohn, Carter Combs, Isaiah Moore, Josiah Butler, Seth Miron",4G-1W,,0.0,30,Early clock (0-9 sec used),Man-to-Man,True,,Jam,Defense,,Man-to-Man,,Jam,,True,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,St. Olaf Oles,St. Olaf Oles,2025-11-12,WSP@SOO,H1,252.0,Josiah Butler,Make 2 Pts,2,play-by-play,True,synergy string,tran: m2m,Transition (unspecified),Transition,Transition,,,,,,,,Partial,,ISO,4 Josiah Butler > ISO > Right > Drives Left > To Basket > Make 2 Pts,"Cal Krohn, Carter Combs, Isaiah Moore, Josiah Butler, Seth Miron",4G-1W,,12.0,30,Organized offense (10-19 sec used),Man-to-Man,False,,,Offense,Man-to-Man,,,,False,,,
Opponent,UW-Stevens Point Pointers,St. Olaf Oles,UW-Stevens Point Pointers,St. Olaf Oles,2025-11-12,WSP@SOO,H1,235.0,AJ Uhl,Foul,1,play-by-play,True,player + clock,uwsp m2m press-show and switch,,,Half court,,,,,,,,No call,unrecognized: and,P&R Ball Handler,2 Chris Willis > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 5 AJ Uhl > P&R Roll Man > Pick and Pops > Drives Right > To Basket > Foul,"Cal Krohn, Carter Combs, Isaiah Moore, Josiah Butler, Seth Miron",4G-1W,,0.0,30,Early clock (0-9 sec used),Man-to-Man,True,,Switch | Show,Defense,,Man-to-Man,,Switch | Show,,True,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,St. Olaf Oles,St. Olaf Oles,2025-11-12,WSP@SOO,H1,210.0,Seth Miron,Turnover,0,play-by-play,True,synergy string,bs-stagger: m2m-show and get back,Ball Screen,Motion / no set,Half court,,,Ball Screen | Stagger | Get,Ball Screen,,,,Partial,unrecognized: and     back,No Play Type,2 Seth Miron > No Play Type > Turnover,"Cal Krohn, Carter Combs, Isaiah Moore, Josiah Butler, Seth Miron",4G-1W,,0.0,30,Early clock (0-9 sec used),Man-to-Man,False,,Show,Offense,Man-to-Man,,Show,,False,,,
Opponent,UW-Stevens Point Pointers,St. Olaf Oles,UW-Stevens Point Pointers,St. Olaf Oles,2025-11-12,WSP@SOO,H1,204.0,AJ Uhl,Make 2 Pts,2,play-by-play,True,synergy string,tran,Transition (unspecified),Transition,Transition,,,,,,,,Partial,,Transition,5 AJ Uhl > Transition > Ballhandler > To Basket > Make 2 Pts,"Cal Krohn, Carter Combs, Isaiah Moore, Josiah Butler, Seth Miron",4G-1W,,6.0,30,Early clock (0-9 sec used),,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,St. Olaf Oles,St. Olaf Oles,2025-11-12,WSP@SOO,H1,190.0,Cal Krohn,Foul,0,play-by-play,True,player + clock,32: m2m d,3-2,3-2,Half court,3-2,,,,,,,Clean,,Post-Up,12 Cal Krohn > Post-Up > Right Block > Foul,"Cal Krohn, Carter Combs, Isaiah Moore, Josiah Butler, Seth Miron",4G-1W,,0.0,30,Early clock (0-9 sec used),Man-to-Man,False,,,Offense,Man-to-Man,,,,False,,,
Opponent,UW-Stevens Point Pointers,St. Olaf Oles,UW-Stevens Point Pointers,St. Olaf Oles,2025-11-12,WSP@SOO,H1,172.0,Luther Tostrud,Turnover,0,play-by-play,True,synergy string,uwsp m2m d-over,,,Half court,,,,,,,,No call,unrecognized: over,P&R Ball Handler,1 Luther Tostrud > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Turnover,"Cal Krohn, Carter Combs, Isaiah Moore, Josiah Butler, Shane Tarjan",4G-1W,,16.0,30,Organized offense (10-19 sec used),Man-to-Man,False,,,Defense,,Man-to-Man,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,St. Olaf Oles,St. Olaf Oles,2025-11-12,WSP@SOO,H1,153.0,Shane Tarjan,Turnover,0,play-by-play,True,synergy string,stagger: m2m d,Stagger,Motion / no set,Half court,,,Stagger,Stagger,,,,Clean,,Post-Up,10 Shane Tarjan > Post-Up > Right Block > Right Shoulder > Dribble Move > Turnover,"Cal Krohn, Carter Combs, Isaiah Moore, Josiah Butler, Shane Tarjan",4G-1W,,19.0,30,Organized offense (10-19 sec used),Man-to-Man,False,,,Offense,Man-to-Man,,,,False,,,
Opponent,UW-Stevens Point Pointers,St. Olaf Oles,UW-Stevens Point Pointers,St. Olaf Oles,2025-11-12,WSP@SOO,H1,145.0,Kobe Kirk,Miss 2 Pts,0,play-by-play,True,synergy string,tran,Transition (unspecified),Transition,Transition,,,,,,,,Partial,,Transition,24 Kobe Kirk > Transition > Ballhandler > To Basket > Miss 2 Pts,"Cal Krohn, Carter Combs, Isaiah Moore, Josiah Butler, Shane Tarjan",4G-1W,,8.0,30,Early clock (0-9 sec used),,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,St. Olaf Oles,St. Olaf Oles,2025-11-12,WSP@SOO,H1,137.0,Josiah Butler,Miss 2 Pts,0,play-by-play,True,synergy string,tran: m2m,Transition (unspecified),Transition,Transition,,,,,,,,Partial,,Transition,4 Josiah Butler > Transition > Ballhandler > To Basket > Miss 2 Pts,"Cal Krohn, Carter Combs, Isaiah Moore, Josiah Butler, Shane Tarjan",4G-1W,,4.0,30,Early clock (0-9 sec used),Man-to-Man,False,,,Offense,Man-to-Man,,,,False,,,
Opponent,UW-Stevens Point Pointers,St. Olaf Oles,UW-Stevens Point Pointers,St. Olaf Oles,2025-11-12,WSP@SOO,H1,125.0,Kobe Kirk,Foul,1,play-by-play,True,player + clock,tran,Transition (unspecified),Transition,Transition,,,,,,,,Partial,,Post-Up,24 Kobe Kirk > Post-Up > Flash Middle > Post Pin > No Dribble Move > To Basket > Foul,"Cal Krohn, Carter Combs, Isaiah Moore, Josiah Butler, Shane Tarjan",4G-1W,,0.0,30,Early clock (0-9 sec used),,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,St. Olaf Oles,St. Olaf Oles,2025-11-12,WSP@SOO,H1,114.0,Cal Krohn,Make 2 Pts,2,play-by-play,True,synergy string,flow: 1-2-2 press,Flow,Flow,Half court,Flow,,,,,,,Clean,,Cut,12 Cal Krohn > Cut > Basket > Make 2 Pts,"Cal Krohn, Isaiah Moore, Josiah Butler, Max Raimer, Seth Miron",4G-1W,,11.0,30,Organized offense (10-19 sec used),,True,1-2-2 Press,,Offense,,,,,True,,1-2-2 Press,
Opponent,UW-Stevens Point Pointers,St. Olaf Oles,UW-Stevens Point Pointers,St. Olaf Oles,2025-11-12,WSP@SOO,H1,94.0,Kobe Kirk,Make 2 Pts,2,play-by-play,True,synergy string,uwsp m2m d-switch,,,Half court,,,,,,,,No call,,Off Screen,24 Kobe Kirk > Off Screen > To Shooter's Left > Straight > Dribble Jumper > Short to < 17' > Make 2 Pts,"Cal Krohn, Isaiah Moore, Josiah Butler, Max Raimer, Seth Miron",4G-1W,,0.0,30,Early clock (0-9 sec used),Man-to-Man,False,,Switch,Defense,,Man-to-Man,,Switch,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,St. Olaf Oles,St. Olaf Oles,2025-11-12,WSP@SOO,H1,,Cal Krohn,Kicked Ball,0,result tag,False,,flow:1-2-2 press,Flow,Flow,Half court,Flow,,,,,,,Clean,,Non Possession,12 Cal Krohn > Non Possession > Kicked Ball,,,,,,,,True,1-2-2 Press,,Offense,,,,,True,,1-2-2 Press,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,St. Olaf Oles,St. Olaf Oles,2025-11-12,WSP@SOO,H1,56.0,Max Raimer,Miss 3 Pts,0,play-by-play,True,synergy string,blob-box-iso-bs:m2m,BLOB Box ISO,BLOB,BLOB,Box,,ISO | Ball Screen,ISO,,,,Clean,,Post-Up,2 Seth Miron > Post-Up > Left Block > Defense Commits > Ball Delivered > 23 Max Raimer > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,"Cal Krohn, Isaiah Moore, Josiah Butler, Max Raimer, Seth Miron",4G-1W,,0.0,30,Early clock (0-9 sec used),Man-to-Man,False,,,Offense,Man-to-Man,,,,False,,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,St. Olaf Oles,St. Olaf Oles,2025-11-12,WSP@SOO,H1,48.0,Josiah Butler,Make 3 Pts,3,play-by-play,True,synergy string,Josiah Butler,,,Half court,,,,,,,Josiah Butler,No call,"title is a player name, not a play",Spot-Up,4 Josiah Butler > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,"Cal Krohn, Isaiah Moore, Josiah Butler, Max Raimer, Seth Miron",4G-1W,,2.0,20,Early clock (0-9 sec used),,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,St. Olaf Oles,UW-Stevens Point Pointers,St. Olaf Oles,2025-11-12,WSP@SOO,H1,,Chris Willis,Kicked Ball,0,result tag,False,,uwsp m2m d,,,Half court,,,,,,,,No call,,Non Possession,2 Chris Willis > Non Possession > Kicked Ball,,,,,,,Man-to-Man,False,,,Defense,,Man-to-Man,,,,False,,
Opponent,UW-Stevens Point Pointers,St. Olaf Oles,UW-Stevens Point Pointers,St. Olaf Oles,2025-11-12,WSP@SOO,H1,16.0,Jaxon Strinmoen,Miss 3 Pts,0,play-by-play,True,synergy string,uwsp m2m slob,SLOB,SLOB,SLOB,,,,,,,,Clean,,Hand Off,44 Jaxon Strinmoen > Hand Off > From Dribble > Right > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,"Cal Krohn, Isaiah Moore, Josiah Butler, Max Raimer, Seth Miron",4G-1W,,0.0,30,Early clock (0-9 sec used),Man-to-Man,False,,,Defense,,Man-to-Man,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,St. Olaf Oles,St. Olaf Oles,2025-11-12,WSP@SOO,H1,3.0,Josiah Butler,Foul,0,play-by-play,True,player + clock,"""hand shake"" -bs-shooter rise:m2m d",Ball Screen,Motion / no set,Half court,,,Ball Screen,Ball Screen,,,,Partial,"unrecognized: ""hand shake"", shooter rise",P&R Ball Handler,4 Josiah Butler > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Foul,"Cal Krohn, Isaiah Moore, Josiah Butler, Max Raimer, Seth Miron",4G-1W,,0.0,30,Early clock (0-9 sec used),Man-to-Man,False,,,Offense,Man-to-Man,,,,False,,,
Opponent,UW-Stevens Point Pointers,St. Olaf Oles,UW-Stevens Point Pointers,St. Olaf Oles,2025-11-12,WSP@SOO,H1,,Chris Willis,No Violation,,,False,,Chris Willis,,,Half court,,,,,,,Chris Willis,No call,"title is a player name, not a play",Non Possession,2 Chris Willis > Non Possession > No Violation,,,,,,,,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,St. Olaf Oles,UW-Stevens Point Pointers,St. Olaf Oles,2025-11-12,WSP@SOO,H2,1189.0,AJ Uhl,Miss 2 Pts,0,play-by-play,True,synergy string,uwsp m2m d,,,Half court,,,,,,,,No call,,Cut,5 AJ Uhl > Cut > Basket > Miss 2 Pts,"Cal Krohn, Carter Combs, Josiah Butler, Logan Baumgartner, Seth Miron",4G-1W,,0.0,30,Early clock (0-9 sec used),Man-to-Man,False,,,Defense,,Man-to-Man,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,St. Olaf Oles,St. Olaf Oles,2025-11-12,WSP@SOO,H2,1180.0,Carter Combs,Make 2 Pts,2,play-by-play,True,synergy string,chin: m2m,Chin,Chin,Half court,Chin,,,,,,,Clean,,Cut,5 Carter Combs > Cut > Screen > Make 2 Pts,"Cal Krohn, Carter Combs, Josiah Butler, Logan Baumgartner, Seth Miron",4G-1W,Leading by 10+,5.0,30,Early clock (0-9 sec used),Man-to-Man,False,,,Offense,Man-to-Man,,,,False,,,
Opponent,UW-Stevens Point Pointers,St. Olaf Oles,UW-Stevens Point Pointers,St. Olaf Oles,2025-11-12,WSP@SOO,H2,1149.0,Liam Roche,Miss 2 Pts,0,play-by-play,True,synergy string,uwsp m2m press d-switch,,,Half court,,,,,,,,No call,,Post-Up,21 Liam Roche > Post-Up > Right Block > Right Shoulder > Dribble Move > To Basket > Miss 2 Pts,"Cal Krohn, Carter Combs, Josiah Butler, Logan Baumgartner, Seth Miron",4G-1W,Leading by 10+,0.0,30,Early clock (0-9 sec used),Man-to-Man,True,,Switch,Defense,,Man-to-Man,,Switch,,True,,
Opponent,UW-Stevens Point Pointers,St. Olaf Oles,UW-Stevens Point Pointers,St. Olaf Oles,2025-11-12,WSP@SOO,H2,1138.0,Rex Lamb,Miss 2 Pts,0,play-by-play,True,synergy string,uwsp m2m d slob,SLOB,SLOB,SLOB,,,,,,,,Clean,,P&R Ball Handler,10 Rex Lamb > P&R Ball Handler > High P&R > Dribble Off Pick > To Basket > Miss 2 Pts,"Cal Krohn, Carter Combs, Josiah Butler, Logan Baumgartner, Seth Miron",4G-1W,Leading by 10+,0.0,30,Early clock (0-9 sec used),Man-to-Man,False,,,Defense,,Man-to-Man,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,St. Olaf Oles,St. Olaf Oles,2025-11-12,WSP@SOO,H2,1110.0,Josiah Butler,Miss 2 Pts,0,play-by-play,True,synergy string,chin-iso cut: m2m d,Chin ISO,Chin,Half court,Chin,,ISO | Cut,ISO,,,,Clean,,Spot-Up,4 Josiah Butler > Spot-Up > Drives Right > To Basket > Miss 2 Pts,"Cal Krohn, Carter Combs, Josiah Butler, Logan Baumgartner, Seth Miron",4G-1W,,0.0,30,Early clock (0-9 sec used),Man-to-Man,False,,,Offense,Man-to-Man,,,,False,,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,St. Olaf Oles,St. Olaf Oles,2025-11-12,WSP@SOO,H2,1106.0,Logan Baumgartner,Miss 3 Pts,0,play-by-play,True,synergy string,blob-box-up screen-sts: m2m,BLOB Box Up Screen,BLOB,BLOB,Box,,Up Screen | Screen the Screener,Up Screen,,,,Clean,,Spot-Up,15 Logan Baumgartner > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,"Cal Krohn, Carter Combs, Josiah Butler, Logan Baumgartner, Seth Miron",4G-1W,,4.0,20,Early clock (0-9 sec used),Man-to-Man,False,,,Offense,Man-to-Man,,,,False,,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,St. Olaf Oles,St. Olaf Oles,2025-11-12,WSP@SOO,H2,1098.0,Cal Krohn,Make 2 Pts,2,play-by-play,True,synergy string,Cal Krohn,,,Half court,,,,,,,Cal Krohn,No call,"title is a player name, not a play",Post-Up,12 Cal Krohn > Post-Up > Left Block > Post Pin > No Dribble Move > To Basket > Make 2 Pts,"Cal Krohn, Carter Combs, Josiah Butler, Logan Baumgartner, Seth Miron",4G-1W,Leading by 10+,3.0,20,Early clock (0-9 sec used),,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,St. Olaf Oles,UW-Stevens Point Pointers,St. Olaf Oles,2025-11-12,WSP@SOO,H2,1072.0,AJ Uhl,Make 2 Pts,2,play-by-play,True,synergy string,uwsp m2m press-switch,,,Half court,,,,,,,,No call,,P&R Ball Handler,5 AJ Uhl > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > To Basket > Make 2 Pts,"Cal Krohn, Carter Combs, Josiah Butler, Logan Baumgartner, Seth Miron",4G-1W,,0.0,30,Early clock (0-9 sec used),Man-to-Man,True,,Switch,Defense,,Man-to-Man,,Switch,,True,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,St. Olaf Oles,St. Olaf Oles,2025-11-12,WSP@SOO,H2,1053.0,Cal Krohn,Miss 2 Pts,0,play-by-play,True,synergy string,32-flairs: m2m d,3-2 Flare,3-2,Half court,3-2,,Flare,Flare,,,,Clean,,Post-Up,12 Cal Krohn > Post-Up > Right Block > Face-up > Drive Baseline > Miss 2 Pts,"Cal Krohn, Carter Combs, Josiah Butler, Logan Baumgartner, Seth Miron",4G-1W,,0.0,30,Early clock (0-9 sec used),Man-to-Man,False,,,Offense,Man-to-Man,,,,False,,,
Opponent,UW-Stevens Point Pointers,St. Olaf Oles,UW-Stevens Point Pointers,St. Olaf Oles,2025-11-12,WSP@SOO,H2,1040.0,Rex Lamb,Miss 3 Pts,0,play-by-play,True,synergy string,uwsp m2m d,,,Half court,,,,,,,,No call,,Spot-Up,10 Rex Lamb > Spot-Up > Drives Straight > Dribble Jumper > Long/3pt > Miss 3 Pts,"Cal Krohn, Carter Combs, Josiah Butler, Logan Baumgartner, Seth Miron",4G-1W,,10.0,30,Organized offense (10-19 sec used),Man-to-Man,False,,,Defense,,Man-to-Man,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,St. Olaf Oles,St. Olaf Oles,2025-11-12,WSP@SOO,H2,1022.0,Carter Combs,Make 3 Pts,3,play-by-play,True,synergy string,flow: m2m d,Flow,Flow,Half court,Flow,,,,,,,Clean,,Post-Up,2 Seth Miron > Post-Up > Right Block > Right Shoulder > Dribble Move > Defense Commits > Ball Delivered > 5 Carter Combs > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,"Cal Krohn, Carter Combs, Josiah Butler, Logan Baumgartner, Seth Miron",4G-1W,Leading by 10+,14.0,30,Organized offense (10-19 sec used),Man-to-Man,False,,,Offense,Man-to-Man,,,,False,,,
Opponent,UW-Stevens Point Pointers,St. Olaf Oles,UW-Stevens Point Pointers,St. Olaf Oles,2025-11-12,WSP@SOO,H2,997.0,Rex Lamb,Make 3 Pts,3,play-by-play,True,synergy string,uwsp m2m d-soft hedge,,,Half court,,,,,,,,No call,,Spot-Up,10 Rex Lamb > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,"Cal Krohn, Carter Combs, Josiah Butler, Logan Baumgartner, Seth Miron",4G-1W,,0.0,30,Early clock (0-9 sec used),Man-to-Man,False,,Soft Hedge,Defense,,Man-to-Man,,Soft Hedge,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,St. Olaf Oles,St. Olaf Oles,2025-11-12,WSP@SOO,H2,987.0,Josiah Butler,Make 2 Pts,2,play-by-play,True,synergy string,tran: m2m d,Transition (unspecified),Transition,Transition,,,,,,,,Partial,,Transition,4 Josiah Butler > Transition > Ballhandler > To Basket > Make 2 Pts,"Cal Krohn, Carter Combs, Josiah Butler, Logan Baumgartner, Seth Miron",4G-1W,Leading by 10+,0.0,30,Early clock (0-9 sec used),Man-to-Man,False,,,Offense,Man-to-Man,,,,False,,,
Opponent,UW-Stevens Point Pointers,St. Olaf Oles,UW-Stevens Point Pointers,St. Olaf Oles,2025-11-12,WSP@SOO,H2,,Liam Roche,Non Shooting Foul,,,False,,uwsp m2m d-show and get back,Get,Motion / no set,Half court,,,Get,Get,,,,Partial,unrecognized: and     back,Non Possession,21 Liam Roche > Non Possession > Non Shooting Foul,,,,,,,Man-to-Man,False,,Show,Defense,,Man-to-Man,,Show,,False,,
Opponent,UW-Stevens Point Pointers,St. Olaf Oles,UW-Stevens Point Pointers,St. Olaf Oles,2025-11-12,WSP@SOO,H2,957.0,AJ Uhl,Turnover,0,play-by-play,True,synergy string,uwsp m2m d blob,BLOB,BLOB,BLOB,,,,,,,,Clean,,Post-Up,21 Liam Roche > Post-Up > Right Block > Right Shoulder > Dribble Move > Defense Commits > Ball Delivered > 5 AJ Uhl > Spot-Up > Drives Right > Turnover,"Carter Combs, Grant Manz, Isaiah Moore, Josiah Butler, Seth Miron",4G-1W,Leading by 10+,0.0,30,Early clock (0-9 sec used),Man-to-Man,False,,,Defense,,Man-to-Man,,,,False,,
